NameStation,Year,Month,Day,Fecha,Tprom
Aguafria,2012,7,23,7/23/2012,25.78125
Aguafria,2012,7,24,7/24/2012,26.01041667
Aguafria,2012,7,25,7/25/2012,26.36666667
Aguafria,2012,7,26,7/26/2012,27.63541667
Aguafria,2012,7,27,7/27/2012,28.21458333
Aguafria,2012,7,28,7/28/2012,25.11666667
Aguafria,2012,7,29,7/29/2012,24.32083333
Aguafria,2012,7,30,7/30/2012,25.7625
Aguafria,2012,7,31,7/31/2012,26.76666667
Aguafria,2012,8,1,8/1/2012,27.32291667
Aguafria,2012,8,2,8/2/2012,27.6625
Aguafria,2012,8,3,8/3/2012,28.12708333
Aguafria,2012,8,4,8/4/2012,28.64166667
Aguafria,2012,8,5,8/5/2012,26.21458333
Aguafria,2012,8,6,8/6/2012,26.34791667
Aguafria,2012,8,7,8/7/2012,27.06041667
Aguafria,2012,8,8,8/8/2012,27.27291667
Aguafria,2012,8,9,8/9/2012,24.26041667
Aguafria,2012,8,10,8/10/2012,24.73714286
Aguafria,2012,8,11,8/11/2012,25.26285714
Aguafria,2012,8,12,8/12/2012,25.66666667
Aguafria,2012,8,13,8/13/2012,24.32083333
Aguafria,2012,8,14,8/14/2012,26.07714286
Aguafria,2012,8,15,8/15/2012,27.40625
Aguafria,2012,8,16,8/16/2012,27.48333333
Aguafria,2012,8,17,8/17/2012,24.22916667
Aguafria,2012,8,18,8/18/2012,25.33103448
Aguafria,2012,8,19,8/19/2012,25.47659574
Aguafria,2012,8,20,8/20/2012,26.98409091
Aguafria,2012,8,21,8/21/2012,25.16511628
Aguafria,2012,8,22,8/22/2012,26.31666667
Aguafria,2012,8,23,8/23/2012,26.36666667
Aguafria,2012,8,24,8/24/2012,26.47083333
Aguafria,2012,8,25,8/25/2012,26.67916667
Aguafria,2012,8,26,8/26/2012,26.97291667
Aguafria,2012,8,27,8/27/2012,26.38125
Aguafria,2012,8,28,8/28/2012,27.16041667
Aguafria,2012,8,29,8/29/2012,28.09375
Aguafria,2012,8,30,8/30/2012,28.08541667
Aguafria,2012,8,31,8/31/2012,27.43333333
Aguafria,2012,9,1,9/1/2012,25.94583333
Aguafria,2012,9,2,9/2/2012,27.01458333
Aguafria,2012,9,3,9/3/2012,27.24375
Aguafria,2012,9,4,9/4/2012,27.76458333
Aguafria,2012,9,5,9/5/2012,27.98125
Aguafria,2012,9,6,9/6/2012,28.3375
Aguafria,2012,9,7,9/7/2012,27.81041667
Aguafria,2012,9,8,9/8/2012,27.25833333
Aguafria,2012,9,9,9/9/2012,25.48333333
Aguafria,2012,9,10,9/10/2012,25.14375
Aguafria,2012,9,11,9/11/2012,25.10208333
Aguafria,2012,9,12,9/12/2012,25.42708333
Aguafria,2012,9,13,9/13/2012,25.6
Aguafria,2012,9,14,9/14/2012,25.99166667
Aguafria,2012,9,15,9/15/2012,25.06875
Aguafria,2012,9,16,9/16/2012,25.66458333
Aguafria,2012,9,17,9/17/2012,26.95
Aguafria,2012,9,18,9/18/2012,27.49375
Aguafria,2012,9,19,9/19/2012,25.90833333
Aguafria,2012,9,20,9/20/2012,25.87708333
Aguafria,2012,9,21,9/21/2012,25.56041667
Aguafria,2012,9,22,9/22/2012,24.89583333
Aguafria,2012,9,23,9/23/2012,24.33333333
Aguafria,2012,9,24,9/24/2012,23.725
Aguafria,2012,9,25,9/25/2012,25.6
Aguafria,2012,9,26,9/26/2012,26.46041667
Aguafria,2012,9,27,9/27/2012,26.17916667
Aguafria,2012,9,28,9/28/2012,26.27083333
Aguafria,2012,9,29,9/29/2012,26.675
Aguafria,2012,9,30,9/30/2012,24.61458333
Aguafria,2012,10,1,10/1/2012,24.13125
Aguafria,2012,10,2,10/2/2012,24.7875
Aguafria,2012,10,3,10/3/2012,23.85833333
Aguafria,2012,10,4,10/4/2012,21.95625
Aguafria,2012,10,5,10/5/2012,23.275
Aguafria,2012,10,6,10/6/2012,24.38125
Aguafria,2012,10,7,10/7/2012,24.69166667
Aguafria,2012,10,8,10/8/2012,23.6125
Aguafria,2012,10,9,10/9/2012,25.26875
Aguafria,2012,10,10,10/10/2012,25.00625
Aguafria,2012,10,11,10/11/2012,25.35208333
Aguafria,2012,10,12,10/12/2012,25.45416667
Aguafria,2012,10,13,10/13/2012,25.42916667
Aguafria,2012,10,14,10/14/2012,25.36041667
Aguafria,2012,10,15,10/15/2012,24.55416667
Aguafria,2012,10,16,10/16/2012,24.17083333
Aguafria,2012,10,17,10/17/2012,24.9375
Aguafria,2012,10,18,10/18/2012,26.18125
Aguafria,2012,10,19,10/19/2012,26.11875
Aguafria,2012,10,20,10/20/2012,25.93958333
Aguafria,2012,10,21,10/21/2012,25.22916667
Aguafria,2012,10,22,10/22/2012,24.86458333
Aguafria,2012,10,23,10/23/2012,24.94375
Aguafria,2012,10,24,10/24/2012,25.68958333
Aguafria,2012,10,25,10/25/2012,24.4125
Aguafria,2012,10,26,10/26/2012,24.59375
Aguafria,2012,10,27,10/27/2012,20.39166667
Aguafria,2012,10,28,10/28/2012,19.99166667
Aguafria,2012,10,29,10/29/2012,20.11666667
Aguafria,2012,10,30,10/30/2012,22.39583333
Aguafria,2012,10,31,10/31/2012,22.51875
